ID,Lake,Time,Cohort ,Date_of_Collection,Fish_Num,Day,Width,Temperature,SL
1,GHP,Late,Late_Int,150608,82,1,1.383144794,18.41389,4.6
2,GHP,Late,Late_Int,150608,82,2,1.399605592,18.37811,4.6
3,GHP,Late,Late_Int,150608,82,3,1.679533124,18.34232,4.6
4,GHP,Late,Late_Int,150608,82,4,1.619153671,18.30654,4.6
5,GHP,Late,Late_Int,150608,84,1,1.572337064,18.48546,7.2
6,GHP,Late,Late_Int,150608,84,2,2.451644716,18.44968,7.2
7,GHP,Late,Late_Int,150608,84,3,2.450762492,18.41389,7.2
8,GHP,Late,Late_Int,150608,84,4,1.782451902,18.37811,7.2
9,GHP,Late,Late_Int,150608,84,5,1.958139186,18.34232,7.2
10,GHP,Late,Late_Int,150608,84,6,1.823061705,18.30654,7.2
11,GHP,Late,Late_Int,150608,85,2,1.657691529,18.44968,5.9
12,GHP,Late,Late_Int,150608,85,3,1.270011843,18.41389,5.9
13,GHP,Late,Late_Int,150608,85,4,1.262686952,18.37811,5.9
14,GHP,Late,Late_Int,150608,85,5,1.385404862,18.34232,5.9
15,GHP,Late,Late_Int,150608,85,6,0.99772331,18.30654,5.9
16,GHP,Late,Late_Int,150608,93,1,0.884480026,18.52125,4.8
17,GHP,Late,Late_Int,150608,93,2,1.400298422,18.48546,4.8
18,GHP,Late,Late_Int,150608,93,3,1.219064942,18.44968,4.8
19,GHP,Late,Late_Int,150608,93,4,0.959607667,18.41389,4.8
20,GHP,Late,Late_Int,150608,93,5,1.319750422,18.37811,4.8
21,GHP,Late,Late_Int,150608,93,6,1.126899984,18.34232,4.8
22,GHP,Late,Late_Int,150608,93,7,1.014596252,18.30654,4.8
23,GHP,Late,Late_Int,150608,95,2,2.508155257,18.48546,6.5
24,GHP,Late,Late_Int,150608,95,3,2.697587922,18.44968,6.5
25,GHP,Late,Late_Int,150608,95,4,1.68329461,18.41389,6.5
26,GHP,Late,Late_Int,150608,95,5,2.148474833,18.37811,6.5
27,GHP,Late,Late_Int,150608,95,6,2.906201339,18.34232,6.5
28,GHP,Late,Late_Int,150608,95,7,1.335604008,18.30654,6.5
29,GHP,Late,Late_Int,150608,96,1,2.292414386,18.44968,5.5
30,GHP,Late,Late_Int,150608,96,2,1.734352858,18.41389,5.5
31,GHP,Late,Late_Int,150608,96,3,1.386448005,18.37811,5.5
32,GHP,Late,Late_Int,150608,96,4,1.372493407,18.34232,5.5
33,GHP,Late,Late_Int,150608,96,5,1.638719241,18.30654,5.5
34,GHP,Late,Late_Int,150608,97,1,2.31276546,18.44968,6.1
35,GHP,Late,Late_Int,150608,97,2,2.176491789,18.41389,6.1
36,GHP,Late,Late_Int,150608,97,3,2.285895309,18.37811,6.1
37,GHP,Late,Late_Int,150608,97,4,2.629446481,18.34232,6.1
38,GHP,Late,Late_Int,150608,97,5,2.600662274,18.30654,6.1
39,GHP,Late,Late_Int,150608,98,1,2.441069179,18.52125,6.6
40,GHP,Late,Late_Int,150608,98,2,2.234265471,18.48546,6.6
41,GHP,Late,Late_Int,150608,98,3,1.857335758,18.44968,6.6
42,GHP,Late,Late_Int,150608,98,4,1.803098019,18.41389,6.6
43,GHP,Late,Late_Int,150608,98,5,1.384027955,18.37811,6.6
44,GHP,Late,Late_Int,150608,98,6,1.419143654,18.34232,6.6
45,GHP,Late,Late_Int,150608,98,7,1.827680017,18.30654,6.6
46,GHP,Late,Late_Int,150608,99,3,3.744922436,18.44968,7.1
47,GHP,Late,Late_Int,150608,99,4,2.370396071,18.41389,7.1
48,GHP,Late,Late_Int,150608,99,5,2.016256236,18.37811,7.1
49,GHP,Late,Late_Int,150608,99,6,2.742648459,18.34232,7.1
50,GHP,Late,Late_Int,150608,99,7,1.232334746,18.30654,7.1
51,GHP,Late,Late_Int,150608,100,2,1.605966795,18.44968,5.8
52,GHP,Late,Late_Int,150608,100,3,2.020609757,18.41389,5.8
53,GHP,Late,Late_Int,150608,100,4,2.451036147,18.37811,5.8
54,GHP,Late,Late_Int,150608,100,5,1.506534649,18.34232,5.8
55,GHP,Late,Late_Int,150608,100,6,2.05221701,18.30654,5.8
56,UMP,Late,Late_Int,150608,102,2,1.915935054,19.83706,4.4
57,UMP,Late,Late_Int,150608,102,3,1.691388112,19.89477,4.4
58,UMP,Late,Late_Int,150608,102,4,1.089187064,19.95247,4.4
59,UMP,Late,Late_Int,150608,102,5,1.918398549,20.01018,4.4
60,UMP,Late,Late_Int,150608,104,2,2.439749682,19.83706,4.5
61,UMP,Late,Late_Int,150608,104,3,1.276003452,19.89477,4.5
62,UMP,Late,Late_Int,150608,104,4,1.273214231,19.95247,4.5
63,UMP,Late,Late_Int,150608,104,5,1.601777156,20.01018,4.5
64,UMP,Late,Late_Int,150608,114,2,2.692508201,19.83706,5.9
65,UMP,Late,Late_Int,150608,114,3,2.134499972,19.89477,5.9
66,UMP,Late,Late_Int,150608,114,4,2.026306798,19.95247,5.9
67,UMP,Late,Late_Int,150608,114,5,1.457642341,20.01018,5.9
68,UMP,Late,Late_Int,150608,115,2,1.697308739,19.83706,4.9
69,UMP,Late,Late_Int,150608,115,3,1.786372121,19.89477,4.9
70,UMP,Late,Late_Int,150608,115,4,1.520373696,19.95247,4.9
71,UMP,Late,Late_Int,150608,115,5,1.397668606,20.01018,4.9
72,UMP,Late,Late_Int,150608,116,2,2.93378241,19.83706,6
73,UMP,Late,Late_Int,150608,116,3,2.857985656,19.89477,6
74,UMP,Late,Late_Int,150608,116,4,1.556489165,19.95247,6
75,UMP,Late,Late_Int,150608,116,5,0.903578301,20.01018,6
76,UMP,Late,Late_Int,150608,117,2,1.929489191,19.77935,6.1
77,UMP,Late,Late_Int,150608,117,3,2.603426505,19.83706,6.1
78,UMP,Late,Late_Int,150608,117,4,1.147079383,19.89477,6.1
79,UMP,Late,Late_Int,150608,117,5,1.248631598,19.95247,6.1
80,UMP,Late,Late_Int,150608,117,6,1.246317839,20.01018,6.1
81,UMP,Late,Late_Int,150608,118,2,2.424102823,19.77935,7.7
82,UMP,Late,Late_Int,150608,118,3,1.776026183,19.83706,7.7
83,UMP,Late,Late_Int,150608,118,4,1.551747242,19.89477,7.7
84,UMP,Late,Late_Int,150608,118,5,1.543006739,19.95247,7.7
85,UMP,Late,Late_Int,150608,118,6,1.576504723,20.01018,7.7
86,WHT,Late,Late_Int,150607,141,2,2.296300351,18.85005,8.2
87,WHT,Late,Late_Int,150607,141,3,2.598235764,18.77464,8.2
88,WHT,Late,Late_Int,150607,141,4,2.670806089,18.69923,8.2
89,WHT,Late,Late_Int,150607,141,5,2.675341909,18.62382,8.2
90,WHT,Late,Late_Int,150607,141,6,1.486373671,18.54841,8.2
91,WHT,Late,Late_Int,150607,141,7,1.996949709,18.473,8.2
92,WHT,Late,Late_Int,150607,142,1,2.626806208,18.85005,6.4
93,WHT,Late,Late_Int,150607,142,2,2.468192494,18.77464,6.4
94,WHT,Late,Late_Int,150607,142,3,2.561492228,18.69923,6.4
95,WHT,Late,Late_Int,150607,142,4,2.059272952,18.62382,6.4
96,WHT,Late,Late_Int,150607,142,5,1.957972004,18.54841,6.4
97,WHT,Late,Late_Int,150607,142,6,1.957974965,18.473,6.4
98,WHT,Late,Late_Int,150607,146,2,3.406850083,18.77464,5.6
99,WHT,Late,Late_Int,150607,146,3,2.391627668,18.69923,5.6
100,WHT,Late,Late_Int,150607,146,4,1.894999393,18.62382,5.6
101,WHT,Late,Late_Int,150607,146,5,1.520393264,18.54841,5.6
102,WHT,Late,Late_Int,150607,146,6,1.060367782,18.473,5.6
103,WHT,Late,Late_Int,150607,148,2,3.015036453,18.77464,7.3
104,WHT,Late,Late_Int,150607,148,3,2.341087736,18.69923,7.3
105,WHT,Late,Late_Int,150607,148,4,2.420901034,18.62382,7.3
106,WHT,Late,Late_Int,150607,148,5,3.618052378,18.54841,7.3
107,WHT,Late,Late_Int,150607,148,6,2.50957652,18.473,7.3
108,WHT,Late,Late_Int,150607,151,3,1.97230144,18.77464,8.1
109,WHT,Late,Late_Int,150607,151,4,1.335906495,18.69923,8.1
110,WHT,Late,Late_Int,150607,151,5,1.751403079,18.62382,8.1
111,WHT,Late,Late_Int,150607,151,6,1.630435535,18.54841,8.1
112,WHT,Late,Late_Int,150607,151,7,1.819778569,18.473,8.1
113,WHT,Late,Late_Int,150607,156,3,1.68626625,18.77464,7.5
114,WHT,Late,Late_Int,150607,156,4,2.147813541,18.69923,7.5
115,WHT,Late,Late_Int,150607,156,5,1.933631316,18.62382,7.5
116,WHT,Late,Late_Int,150607,156,6,3.016579812,18.54841,7.5
117,WHT,Late,Late_Int,150607,156,7,1.170433183,18.473,7.5
118,GHP,Late,Late_Surv,150622,163,2,2.414268482,18.48546,14.2
119,GHP,Late,Late_Surv,150622,163,3,2.216343351,18.44968,14.2
120,GHP,Late,Late_Surv,150622,163,4,1.954220211,18.41389,14.2
121,GHP,Late,Late_Surv,150622,163,5,2.799413796,18.37811,14.2
122,GHP,Late,Late_Surv,150622,163,6,2.153930008,18.34232,14.2
123,GHP,Late,Late_Surv,150622,163,7,3.198803302,18.30654,14.2
124,GHP,Late,Late_Surv,150622,163,8,3.85141929,18.38872,14.2
125,GHP,Late,Late_Surv,150622,163,9,2.936701851,18.47091,14.2
126,GHP,Late,Late_Surv,150622,163,10,3.379940041,18.55309,14.2
127,GHP,Late,Late_Surv,150622,163,11,3.839511193,18.63528,14.2
128,GHP,Late,Late_Surv,150622,163,12,3.789517064,18.71746,14.2
129,GHP,Late,Late_Surv,150622,163,13,3.241006748,18.79965,14.2
130,GHP,Late,Late_Surv,150622,163,14,1.887503697,18.88183,14.2
131,GHP,Late,Late_Surv,150622,163,15,3.00708988,19.16924,14.2
132,GHP,Late,Late_Surv,150622,163,16,2.476325606,19.45665,14.2
133,GHP,Late,Late_Surv,150622,163,17,2.358563883,19.74405,14.2
134,GHP,Late,Late_Surv,150622,163,18,4.72841667,20.03146,14.2
135,GHP,Late,Late_Surv,150622,163,19,5.909323549,20.31887,14.2
136,GHP,Late,Late_Surv,150622,163,20,4.431569402,20.60628,14.2
137,GHP,Late,Late_Surv,150622,163,21,3.955682905,20.89368,14.2
138,GHP,Late,Late_Surv,150622,163,22,3.424920407,21.18109,14.2
139,GHP,Late,Late_Surv,150622,167,3,5.00116082,18.59282,17.8
140,GHP,Late,Late_Surv,150622,167,4,4.407350217,18.55703,17.8
141,GHP,Late,Late_Surv,150622,167,5,4.297390448,18.52125,17.8
142,GHP,Late,Late_Surv,150622,167,6,4.350173572,18.48546,17.8
143,GHP,Late,Late_Surv,150622,167,7,3.809151931,18.44968,17.8
144,GHP,Late,Late_Surv,150622,167,8,4.9703716,18.41389,17.8
145,GHP,Late,Late_Surv,150622,167,9,4.205024046,18.37811,17.8
146,GHP,Late,Late_Surv,150622,167,10,4.147836128,18.34232,17.8
147,GHP,Late,Late_Surv,150622,167,11,3.395689891,18.30654,17.8
148,GHP,Late,Late_Surv,150622,167,12,3.944461902,18.38872,17.8
149,GHP,Late,Late_Surv,150622,167,13,3.632014928,18.47091,17.8
150,GHP,Late,Late_Surv,150622,167,14,3.777296264,18.55309,17.8
151,GHP,Late,Late_Surv,150622,167,15,3.411398253,18.63528,17.8
152,GHP,Late,Late_Surv,150622,167,16,3.239216234,18.71746,17.8
153,GHP,Late,Late_Surv,150622,167,17,4.057093873,18.79965,17.8
154,GHP,Late,Late_Surv,150622,167,18,4.272322696,18.88183,17.8
155,GHP,Late,Late_Surv,150622,167,19,4.240041204,19.16924,17.8
156,GHP,Late,Late_Surv,150622,167,20,5.203197697,19.45665,17.8
157,GHP,Late,Late_Surv,150622,167,21,3.034741632,19.74405,17.8
158,GHP,Late,Late_Surv,150622,167,22,3.551306303,20.03146,17.8
159,GHP,Late,Late_Surv,150622,167,23,3.519021786,20.31887,17.8
160,GHP,Late,Late_Surv,150622,167,24,5.321567429,20.60628,17.8
161,GHP,Late,Late_Surv,150622,167,25,4.057093749,20.89368,17.8
162,GHP,Late,Late_Surv,150622,167,26,3.793442681,21.18109,17.8
163,GHP,Late,Late_Surv,150622,169,2,1.920776885,18.37811,9.7
164,GHP,Late,Late_Surv,150622,169,3,1.640754622,18.34232,9.7
165,GHP,Late,Late_Surv,150622,169,4,2.320682433,18.30654,9.7
166,GHP,Late,Late_Surv,150622,169,5,1.737011859,18.38872,9.7
167,GHP,Late,Late_Surv,150622,169,6,1.709009444,18.47091,9.7
168,GHP,Late,Late_Surv,150622,169,7,1.955782162,18.55309,9.7
169,GHP,Late,Late_Surv,150622,169,8,2.556950289,18.63528,9.7
170,GHP,Late,Late_Surv,150622,169,9,2.220051087,18.71746,9.7
171,GHP,Late,Late_Surv,150622,169,10,2.26555154,18.79965,9.7
172,GHP,Late,Late_Surv,150622,169,11,2.537695079,18.88183,9.7
173,GHP,Late,Late_Surv,150622,169,12,2.962980483,19.16924,9.7
174,GHP,Late,Late_Surv,150622,169,13,2.218083352,19.45665,9.7
175,GHP,Late,Late_Surv,150622,169,14,1.973313997,19.74405,9.7
176,GHP,Late,Late_Surv,150622,169,15,2.123293578,20.03146,9.7
177,GHP,Late,Late_Surv,150622,169,16,2.50118378,20.31887,9.7
178,GHP,Late,Late_Surv,150622,169,17,1.728866471,20.60628,9.7
179,GHP,Late,Late_Surv,150622,169,18,2.497639608,20.89368,9.7
180,GHP,Late,Late_Surv,150622,169,19,2.348185831,21.18109,9.7
181,GHP,Late,Late_Surv,150622,173,4,3.914135742,18.59282,15.5
182,GHP,Late,Late_Surv,150622,173,5,3.243261636,18.55703,15.5
183,GHP,Late,Late_Surv,150622,173,6,3.286593437,18.52125,15.5
184,GHP,Late,Late_Surv,150622,173,7,3.367652062,18.48546,15.5
185,GHP,Late,Late_Surv,150622,173,8,2.84563647,18.44968,15.5
186,GHP,Late,Late_Surv,150622,173,9,3.459881943,18.41389,15.5
187,GHP,Late,Late_Surv,150622,173,10,3.118861667,18.37811,15.5
188,GHP,Late,Late_Surv,150622,173,11,3.54096043,18.34232,15.5
189,GHP,Late,Late_Surv,150622,173,12,2.951148612,18.30654,15.5
190,GHP,Late,Late_Surv,150622,173,13,3.540959557,18.38872,15.5
191,GHP,Late,Late_Surv,150622,173,14,2.199211518,18.47091,15.5
192,GHP,Late,Late_Surv,150622,173,15,2.515759125,18.55309,15.5
193,GHP,Late,Late_Surv,150622,173,16,3.789746572,18.63528,15.5
194,GHP,Late,Late_Surv,150622,173,17,4.339207505,18.71746,15.5
195,GHP,Late,Late_Surv,150622,173,18,3.708666994,18.79965,15.5
196,GHP,Late,Late_Surv,150622,173,19,3.292166517,18.88183,15.5
197,GHP,Late,Late_Surv,150622,173,20,4.528394369,19.16924,15.5
198,GHP,Late,Late_Surv,150622,173,21,2.683485715,19.45665,15.5
199,GHP,Late,Late_Surv,150622,173,22,3.665349601,19.74405,15.5
200,GHP,Late,Late_Surv,150622,173,23,3.876393583,20.03146,15.5
201,GHP,Late,Late_Surv,150622,173,24,3.665339122,20.31887,15.5
202,GHP,Late,Late_Surv,150622,173,25,2.845638788,20.60628,15.5
203,GHP,Late,Late_Surv,150622,173,26,5.385849058,20.89368,15.5
204,GHP,Late,Late_Surv,150622,173,27,4.485063004,21.18109,15.5
205,GHP,Late,Late_Surv,150622,174,5,2.202706161,18.41389,15.3
206,GHP,Late,Late_Surv,150622,174,6,2.564497773,18.37811,15.3
207,GHP,Late,Late_Surv,150622,174,7,2.650437115,18.34232,15.3
208,GHP,Late,Late_Surv,150622,174,8,3.575901392,18.30654,15.3
209,GHP,Late,Late_Surv,150622,174,9,3.068195029,18.38872,15.3
210,GHP,Late,Late_Surv,150622,174,10,3.809759053,18.47091,15.3
211,GHP,Late,Late_Surv,150622,174,11,3.77578512,18.55309,15.3
212,GHP,Late,Late_Surv,150622,174,12,3.262084315,18.63528,15.3
213,GHP,Late,Late_Surv,150622,174,13,4.1935386,18.71746,15.3
214,GHP,Late,Late_Surv,150622,174,14,5.364842021,18.79965,15.3
215,GHP,Late,Late_Surv,150622,174,15,3.25408823,18.88183,15.3
216,GHP,Late,Late_Surv,150622,174,16,3.222104058,19.16924,15.3
217,GHP,Late,Late_Surv,150622,174,17,2.456555087,19.45665,15.3
218,GHP,Late,Late_Surv,150622,174,18,3.521933372,19.74405,15.3
219,GHP,Late,Late_Surv,150622,174,19,3.134156023,20.03146,15.3
220,GHP,Late,Late_Surv,150622,174,20,2.832335073,20.31887,15.3
221,GHP,Late,Late_Surv,150622,174,21,4.003648857,20.60628,15.3
222,GHP,Late,Late_Surv,150622,174,22,3.336038976,20.89368,15.3
223,GHP,Late,Late_Surv,150622,174,23,3.70182339,21.18109,15.3
224,GHP,Late,Late_Surv,150622,175,4,2.59105428,18.41389,15.2
225,GHP,Late,Late_Surv,150622,175,5,3.397215625,18.37811,15.2
226,GHP,Late,Late_Surv,150622,175,6,1.946430294,18.34232,15.2
227,GHP,Late,Late_Surv,150622,175,7,4.206130663,18.30654,15.2
228,GHP,Late,Late_Surv,150622,175,8,3.078362308,18.38872,15.2
229,GHP,Late,Late_Surv,150622,175,9,3.235693168,18.47091,15.2
230,GHP,Late,Late_Surv,150622,175,10,3.230136934,18.55309,15.2
231,GHP,Late,Late_Surv,150622,175,11,2.091231096,18.63528,15.2
232,GHP,Late,Late_Surv,150622,175,12,2.912675935,18.71746,15.2
233,GHP,Late,Late_Surv,150622,175,13,3.395823435,18.79965,15.2
234,GHP,Late,Late_Surv,150622,175,14,3.551746948,18.88183,15.2
235,GHP,Late,Late_Surv,150622,175,15,4.037662321,19.16924,15.2
236,GHP,Late,Late_Surv,150622,175,16,4.199170006,19.45665,15.2
237,GHP,Late,Late_Surv,150622,175,17,4.044620056,19.74405,15.2
238,GHP,Late,Late_Surv,150622,175,18,3.213416211,20.03146,15.2
239,GHP,Late,Late_Surv,150622,175,19,3.235700618,20.31887,15.2
240,GHP,Late,Late_Surv,150622,175,20,4.03487396,20.60628,15.2
241,GHP,Late,Late_Surv,150622,175,21,3.071408297,20.89368,15.2
242,GHP,Late,Late_Surv,150622,175,22,4.693439157,21.18109,15.2
243,GHP,Late,Late_Surv,150622,176,3,6.245819958,18.41389,15
244,GHP,Late,Late_Surv,150622,176,4,3.317547885,18.37811,15
245,GHP,Late,Late_Surv,150622,176,5,5.070756371,18.34232,15
246,GHP,Late,Late_Surv,150622,176,6,2.794713443,18.30654,15
247,GHP,Late,Late_Surv,150622,176,7,3.964562006,18.38872,15
248,GHP,Late,Late_Surv,150622,176,8,3.483468838,18.47091,15
249,GHP,Late,Late_Surv,150622,176,9,2.868804716,18.55309,15
250,GHP,Late,Late_Surv,150622,176,10,3.483474133,18.63528,15
251,GHP,Late,Late_Surv,150622,176,11,4.546884504,18.71746,15
252,GHP,Late,Late_Surv,150622,176,12,4.952832222,18.79965,15
253,GHP,Late,Late_Surv,150622,176,13,3.334234328,18.88183,15
254,GHP,Late,Late_Surv,150622,176,14,3.969786272,19.16924,15
255,GHP,Late,Late_Surv,150622,176,15,3.781934897,19.45665,15
256,GHP,Late,Late_Surv,150622,176,16,3.574264173,19.74405,15
257,GHP,Late,Late_Surv,150622,176,17,5.114685053,20.03146,15
258,GHP,Late,Late_Surv,150622,176,18,3.905943399,20.31887,15
259,GHP,Late,Late_Surv,150622,176,19,3.175177216,20.60628,15
260,GHP,Late,Late_Surv,150622,176,20,4.790594287,20.89368,15
261,GHP,Late,Late_Surv,150622,176,21,3.539395183,21.18109,15
262,GHP,Late,Late_Surv,150622,177,2,3.292906308,18.52125,14.3
263,GHP,Late,Late_Surv,150622,177,3,3.005271187,18.48546,14.3
264,GHP,Late,Late_Surv,150622,177,4,2.459768715,18.44968,14.3
265,GHP,Late,Late_Surv,150622,177,5,2.970566021,18.41389,14.3
266,GHP,Late,Late_Surv,150622,177,6,3.560699502,18.37811,14.3
267,GHP,Late,Late_Surv,150622,177,7,3.967349774,18.34232,14.3
268,GHP,Late,Late_Surv,150622,177,8,3.798729804,18.30654,14.3
269,GHP,Late,Late_Surv,150622,177,9,3.292906308,18.38872,14.3
270,GHP,Late,Late_Surv,150622,177,10,3.367254036,18.47091,14.3
271,GHP,Late,Late_Surv,150622,177,11,3.282985344,18.55309,14.3
272,GHP,Late,Late_Surv,150622,177,12,4.076443962,18.63528,14.3
273,GHP,Late,Late_Surv,150622,177,13,4.88977529,18.71746,14.3
274,GHP,Late,Late_Surv,150622,177,14,5.554251619,18.79965,14.3
275,GHP,Late,Late_Surv,150622,177,15,2.891170717,18.88183,14.3
276,GHP,Late,Late_Surv,150622,177,16,2.58870239,19.16924,14.3
277,GHP,Late,Late_Surv,150622,177,17,3.833465754,19.45665,14.3
278,GHP,Late,Late_Surv,150622,177,18,4.432941071,19.74405,14.3
279,GHP,Late,Late_Surv,150622,177,19,3.233379306,20.03146,14.3
280,GHP,Late,Late_Surv,150622,177,20,3.972288161,20.31887,14.3
281,GHP,Late,Late_Surv,150622,177,21,3.704496301,20.60628,14.3
282,GHP,Late,Late_Surv,150622,177,22,3.406945847,20.89368,14.3
283,GHP,Late,Late_Surv,150622,177,23,4.373991824,21.18109,14.3
284,GHP,Late,Late_Surv,150622,179,4,3.224471571,18.34232,14
285,GHP,Late,Late_Surv,150622,179,5,2.232724349,18.30654,14
286,GHP,Late,Late_Surv,150622,179,6,2.622156192,18.38872,14
287,GHP,Late,Late_Surv,150622,179,7,3.707366767,18.47091,14
288,GHP,Late,Late_Surv,150622,179,8,3.317933804,18.55309,14
289,GHP,Late,Late_Surv,150622,179,9,2.775328155,18.63528,14
290,GHP,Late,Late_Surv,150622,179,10,3.045338451,18.71746,14
291,GHP,Late,Late_Surv,150622,179,11,3.047925254,18.79965,14
292,GHP,Late,Late_Surv,150622,179,12,3.336154178,18.88183,14
293,GHP,Late,Late_Surv,150622,179,13,3.116621223,19.16924,14
294,GHP,Late,Late_Surv,150622,179,14,2.425614925,19.45665,14
295,GHP,Late,Late_Surv,150622,179,15,2.456169889,19.74405,14
296,GHP,Late,Late_Surv,150622,179,16,3.875812174,20.03146,14
297,GHP,Late,Late_Surv,150622,179,17,4.265972055,20.31887,14
298,GHP,Late,Late_Surv,150622,179,18,3.551454498,20.60628,14
299,GHP,Late,Late_Surv,150622,179,19,8.036014768,20.89368,14
300,GHP,Late,Late_Surv,150622,179,20,2.127116249,21.18109,14
301,GHP,Late,Late_Surv,150622,180,2,2.593979117,18.48546,12.9
302,GHP,Late,Late_Surv,150622,180,3,3.531412898,18.44968,12.9
303,GHP,Late,Late_Surv,150622,180,4,2.529771524,18.41389,12.9
304,GHP,Late,Late_Surv,150622,180,5,1.859449364,18.37811,12.9
305,GHP,Late,Late_Surv,150622,180,6,2.352565034,18.34232,12.9
306,GHP,Late,Late_Surv,150622,180,7,2.367968945,18.30654,12.9
307,GHP,Late,Late_Surv,150622,180,8,3.395293205,18.38872,12.9
308,GHP,Late,Late_Surv,150622,180,9,3.089663353,18.47091,12.9
309,GHP,Late,Late_Surv,150622,180,10,3.372176961,18.55309,12.9
310,GHP,Late,Late_Surv,150622,180,11,1.849180437,18.63528,12.9
311,GHP,Late,Late_Surv,150622,180,12,1.80552184,18.71746,12.9
312,GHP,Late,Late_Surv,150622,180,13,2.478405872,18.79965,12.9
313,GHP,Late,Late_Surv,150622,180,14,2.576002195,18.88183,12.9
314,GHP,Late,Late_Surv,150622,180,15,2.861094256,19.16924,12.9
315,GHP,Late,Late_Surv,150622,180,16,1.664250304,19.45665,12.9
316,GHP,Late,Late_Surv,150622,180,17,2.49382826,19.74405,12.9
317,GHP,Late,Late_Surv,150622,180,18,3.135891009,20.03146,12.9
318,GHP,Late,Late_Surv,150622,180,19,2.629937105,20.31887,12.9
319,GHP,Late,Late_Surv,150622,180,20,3.11791641,20.60628,12.9
320,GHP,Late,Late_Surv,150622,180,21,3.649554818,20.89368,12.9
321,GHP,Late,Late_Surv,150622,180,22,5.077525111,21.18109,12.9
322,GHP,Late,Late_Surv,150622,178,3,4.50118159,18.34232,14.5
323,GHP,Late,Late_Surv,150622,178,4,6.012771781,18.30654,14.5
324,GHP,Late,Late_Surv,150622,178,5,4.148471789,18.38872,14.5
325,GHP,Late,Late_Surv,150622,178,6,2.950399379,18.47091,14.5
326,GHP,Late,Late_Surv,150622,178,7,2.698472154,18.55309,14.5
327,GHP,Late,Late_Surv,150622,178,8,3.286311702,18.63528,14.5
328,GHP,Late,Late_Surv,150622,178,9,2.74325286,18.71746,14.5
329,GHP,Late,Late_Surv,150622,178,10,3.028781104,18.79965,14.5
330,GHP,Late,Late_Surv,150622,178,11,4.697128079,18.88183,14.5
331,GHP,Late,Late_Surv,150622,178,12,3.314300635,19.16924,14.5
332,GHP,Late,Late_Surv,150622,178,13,5.200994654,19.45665,14.5
333,GHP,Late,Late_Surv,150622,178,14,2.127415665,19.74405,14.5
334,GHP,Late,Late_Surv,150622,178,15,2.709668307,20.03146,14.5
335,GHP,Late,Late_Surv,150622,178,16,2.978393802,20.31887,14.5
336,GHP,Late,Late_Surv,150622,178,17,2.324029525,20.60628,14.5
337,GHP,Late,Late_Surv,150622,178,18,3.773966067,20.89368,14.5
338,GHP,Late,Late_Surv,150622,178,19,3.555256719,21.18109,14.5
339,UMP,Late,Late_Surv,150622,182,2,3.022050307,19.66394,16.4
340,UMP,Late,Late_Surv,150622,182,3,2.81410594,19.72164,16.4
341,UMP,Late,Late_Surv,150622,182,4,3.012084541,19.77935,16.4
342,UMP,Late,Late_Surv,150622,182,5,3.379418858,19.83706,16.4
343,UMP,Late,Late_Surv,150622,182,6,3.44043005,19.89477,16.4
344,UMP,Late,Late_Surv,150622,182,7,5.196136657,19.95247,16.4
345,UMP,Late,Late_Surv,150622,182,8,4.932154988,20.01018,16.4
346,UMP,Late,Late_Surv,150622,182,9,4.485132719,19.9233,16.4
347,UMP,Late,Late_Surv,150622,182,10,5.387894134,19.83642,16.4
348,UMP,Late,Late_Surv,150622,182,11,5.359252591,19.74954,16.4
349,UMP,Late,Late_Surv,150622,182,12,4.746627533,19.66266,16.4
350,UMP,Late,Late_Surv,150622,182,13,4.816347096,19.57578,16.4
351,UMP,Late,Late_Surv,150622,182,14,6.300608955,19.4889,16.4
352,UMP,Late,Late_Surv,150622,182,15,6.640545882,19.40202,16.4
353,UMP,Late,Late_Surv,150622,182,16,4.330733931,19.765,16.4
354,UMP,Late,Late_Surv,150622,182,17,4.328242453,20.12798,16.4
355,UMP,Late,Late_Surv,150622,182,18,7.254410584,20.49096,16.4
356,UMP,Late,Late_Surv,150622,182,19,3.757952788,20.85393,16.4
357,UMP,Late,Late_Surv,150622,182,20,6.245816889,21.21691,16.4
358,UMP,Late,Late_Surv,150622,182,21,5.129461482,21.57989,16.4
359,UMP,Late,Late_Surv,150622,182,22,5.066152388,21.94287,16.4
360,UMP,Late,Late_Surv,150622,182,23,6.806657995,22.30585,16.4
361,UMP,Late,Late_Surv,150622,183,2,4.187923805,19.77935,14.8
362,UMP,Late,Late_Surv,150622,183,3,2.834938224,19.83706,14.8
363,UMP,Late,Late_Surv,150622,183,4,2.714431561,19.89477,14.8
364,UMP,Late,Late_Surv,150622,183,5,3.513547002,19.95247,14.8
365,UMP,Late,Late_Surv,150622,183,6,2.985032783,20.01018,14.8
366,UMP,Late,Late_Surv,150622,183,7,3.105533195,19.9233,14.8
367,UMP,Late,Late_Surv,150622,183,8,3.58965175,19.83642,14.8
368,UMP,Late,Late_Surv,150622,183,9,3.970176604,19.74954,14.8
369,UMP,Late,Late_Surv,150622,183,10,3.642505441,19.66266,14.8
370,UMP,Late,Late_Surv,150622,183,11,4.636108082,19.57578,14.8
371,UMP,Late,Late_Surv,150622,183,12,5.122329856,19.4889,14.8
372,UMP,Late,Late_Surv,150622,183,13,4.401440842,19.40202,14.8
